Drug	GeneID
NADH	4540
NADH	4541
Pidolic acid	283
Citric acid	283
Coagulation Factor IX (Recombinant)	2160
Coagulation Factor IX Human	2160
Conestat alfa	2160
Human C1-esterase inhibitor	2160
Thrombin alfa	2160
Thrombin	2160
Human Thrombin	2160
Human C1-esterase inhibitor	3818
Zinc	3818
Lanadelumab	3818
Zinc acetate	3818
Ecallantide	3818
Conestat alfa	3818
Zinc chloride	3818
Coccidioides immitis spherule	3106
Zinc chloride	722
Zinc	722
Zinc acetate	722
Copper	722
Zinc chloride	7448
Zinc acetate	7448
Abciximab	7448
Copper	7448
Zinc	7448
NADH	3156
Fluvastatin	3156
Lovastatin	3156
Cannabidiol	3156
Atorvastatin	3156
Cerivastatin	3156
Rosuvastatin	3156
Simvastatin	3156
Pitavastatin	3156
Pravastatin	3156
Fomepizole	847
Cannabidiol	847
Fostamatinib	5894
Cholecystokinin	5894
Regorafenib	5894
Dabrafenib	5894
Sorafenib	5894
Cholic Acid	5319
Azelastine	5319
Sulfasalazine	5319
Velaglucerase alfa	2629
Cupric Chloride	5624
Protein S human	5624
Menadione	5624
Kappadione	5624
Sodium tetradecyl sulfate	5624
Zinc chloride	226
Zinc acetate	226
Zinc	226
Cupric Chloride	1476
Hydrocortisone	301
Hydrocortisone phosphate	301
Methylprednisolone	301
Hydrocortisone cypionate	301
Amcinonide	301
Fluocinolone acetonide	301
Hydrocortisone acetate	301
Budesonide	301
Hydrocortisone valerate	301
Hydrocortisone probutate	301
Hydrocortisone butyrate	301
Dexamethasone	301
Fluoxymesterone	2908
Hydrocortisone acetate	2908
Flumethasone	2908
Fluocinonide	2908
Drospirenone	2908
Cortisone acetate	2908
Fluticasone	2908
Ulipristal	2908
Flurandrenolide	2908
Budesonide	2908
Fluorometholone	2908
Fluticasone propionate	2908
Betamethasone	2908
Prednisolone acetate	2908
Megestrol acetate	2908
Difluocortolone	2908
Segesterone acetate	2908
Desoximetasone	2908
Hydrocortisone valerate	2908
Hydrocortisone phosphate	2908
Hydrocortisone butyrate	2908
Deflazacort	2908
Hydrocortisone probutate	2908
Difluprednate	2908
Hydrocortamate	2908
Tixocortol	2908
Mifepristone	2908
Loteprednol etabonate	2908
Hydrocortisone cypionate	2908
Triamcinolone	2908
Prednicarbate	2908
Alclometasone	2908
Flunisolide	2908
Fludrocortisone	2908
Desonide	2908
Spironolactone	2908
Clocortolone	2908
Beclomethasone dipropionate	2908
Progesterone	2908
Mometasone	2908
Amcinonide	2908
Prednisone	2908
Medrysone	2908
Fluocinolone acetonide	2908
Ciclesonide	2908
Rimexolone	2908
Gestrinone	2908
Diflorasone	2908
Fluticasone furoate	2908
Mometasone furoate	2908
Methylprednisolone	2908
Ulobetasol	2908
Prednisolone	2908
Clobetasol propionate	2908
Norethisterone	2908
Clobetasone	2908
Dexamethasone	2908
Hydrocortisone	2908
Levonorgestrel	2908
Raloxifene	7031
Tetracycline	5621
Ornithine	4942
Pyridoxal phosphate	4942
Zinc	1
Copper	1
Zinc chloride	1
Zinc acetate	1
Glatiramer	3123
Blinatumomab	915
Muromonab	915
Copper	3848
Zinc chloride	3848
Zinc	3848
Zinc acetate	3848
Calcium Citrate	6285
Calcium	6285
Olopatadine	6285
Calcium Phosphate	6285
Calcium phosphate dihydrate	6285
Lonoctocog alfa	7450
Moroctocog alfa	7450
Susoctocog alfa	7450
Efmoroctocog alfa	7450
Simoctocog alfa	7450
Antihemophilic Factor (Recombinant), PEGylated	7450
Antihemophilic factor, human recombinant	7450
Caplacizumab	7450
Levonorgestrel	6462
Estriol	6462
Masoprocol	6462
Toremifene	6462
Zinc	6462
Dioxybenzone	6462
Gestrinone	6462
Phenolphthalein	6462
Spironolactone	6462
Norethynodrel	6462
Diethylstilbestrol	6462
Ethinylestradiol	6462
Estrone	6462
Dienestrol	6462
Clomifene	6462
Progesterone	6462
Zinc chloride	6462
Zinc acetate	6462
Tamoxifen	6462
Zinc	6406
Zinc acetate	6406
Zinc chloride	6406
NADH	2597
Xanthinol	2597
Copper	2597
Trastuzumab emtansine	2064
Trastuzumab	2064
Zanubrutinib	2064
Fostamatinib	2064
Pertuzumab	2064
Lapatinib	2064
Afatinib	2064
Brigatinib	2064
Fostamatinib	4914
Cenegermin	4914
Entrectinib	4914
Regorafenib	4914
Amitriptyline	4914
Imatinib	4914
Larotrectinib	4914
Zinc	7157
Zinc acetate	7157
Zinc chloride	7157
Acetylsalicylic acid	7157
Nitric Oxide	4489
Zinc	4489
Zinc chloride	4489
Silver	4489
Zinc acetate	4489
Silver	4493
Silver	4494
Pidolic acid	278
Pidolic acid	276
Pidolic acid	277
Acarbose	279
Pidolic acid	279
Tegafur	7298
Trifluridine	7298
Pemetrexed	7298
Raltitrexed	7298
Methotrexate	7298
Capecitabine	7298
Pralatrexate	7298
Gemcitabine	7298
Tegafur-uracil	7298
Trimethoprim	7298
Fluorouracil	7298
Floxuridine	7298
Dextromethorphan	1536
Digoxin	476
Bepridil	476
Ciclopirox	476
Aluminium phosphate	476
Magnesium acetate	476
Magnesium cation	476
Acetyldigitoxin	476
Diazoxide	476
Ouabain	476
Digitoxin	476
Potassium	476
Potassium acetate	476
Almitrine	476
Hydroflumethiazide	476
Aluminium	476
Aluminum acetate	476
Potassium sulfate	476
Potassium cation	476
Deslanoside	476
Etacrynic acid	476
Bretylium	476
Trichlormethiazide	476
Deferoxamine	351
Zinc	351
Resveratrol	351
Flutemetamol (18F)	351
Florbetaben (18F)	351
Florbetapir (18F)	351
Copper	351
Zinc chloride	351
Aluminium phosphate	351
Aluminium	351
Aluminum acetate	351
Zinc acetate	351
Dimercaprol	351
Ornithine	383
Manganese	383
Urea	383
Copper	347
Vitamin A	347
Disulfiram	217
Guanidine	217
NADH	217
Spironolactone	1586
Progesterone	1586
Abiraterone	1586
NADH	1586
Ketoconazole	1586
Cannabidiol	1586
Antithymocyte immunoglobulin (rabbit)	3690
Eptifibatide	3690
Abciximab	3690
Levothyroxine	3690
Resveratrol	3690
Tirofiban	3690
Aminoglutethimide	1583
Zinc acetate	6279
Copper	6279
Zinc	6279
Calcium	6279
Zinc chloride	6279
Reslizumab	3567
Mepolizumab	3567
Urokinase	5055
Tenecteplase	5055
Copper	5054
Drotrecogin alfa	5054
Alteplase	5054
Reteplase	5054
Urokinase	5054
Troglitazone	5054
Anistreplase	5054
Tenecteplase	5054
Fostamatinib	5582
Tamoxifen	5582
Clodronic acid	292
Urokinase	5104
Drotrecogin alfa	5104
Copper	710
Copper	3426
Zinc chloride	3426
Zinc acetate	3426
Zinc	3426
Zinc acetate	2165
Thrombin alfa	2165
Zinc	2165
Thrombin	2165
Human Thrombin	2165
Zinc chloride	2165
Catridecacog	2165
Melatonin	4353
Mesalazine	4353
Levocarnitine	4353
Cefdinir	4353
Nomifensine	4353
Biotin	5095
Biotin	5096
Valine	5096
Diacerein	1544
Isoniazid	1544
Cannabidiol	1544
Diacerein	1571
Calcium	250
Foreskin fibroblast (neonatal)	2246
Pazopanib	2246
Amlexanox	2246
Pentosan polysulfate	2246
Foreskin keratinocyte (neonatal)	2246
Heparin	2246
Foreskin keratinocyte (neonatal)	3569
Binimetinib	3569
Ginseng	3569
Foreskin fibroblast (neonatal)	3569
Siltuximab	3569
Natalizumab	3383
Hyaluronic acid	3383
Irbesartan	3725
Pseudoephedrine	3725
Vinblastine	3725
Arsenic trioxide	3725
Tenecteplase	7123
Copper	7123
Copper	6906
Ardeparin	3053
Zinc	3053
Bemiparin	3053
Copper	3053
Zinc acetate	3053
Zinc chloride	3053
Sulodexide	3053
Antithymocyte immunoglobulin (rabbit)	3688
Cholecystokinin	5579
Vitamin E	5579
alpha-Tocopherol succinate	5579
Tamoxifen	5579
D-alpha-Tocopherol acetate	5579
Tenecteplase	3856
Copper	3856
Coagulation factor VIIa Recombinant Human	3249
Antithymocyte immunoglobulin (rabbit)	909
Insulin glulisine	3643
Mecasermin	3643
Insulin human	3643
Mecasermin rinfabate	3643
Fostamatinib	3643
Insulin aspart	3643
Insulin glargine	3643
Insulin pork	3643
Chromic chloride	3643
Insulin detemir	3643
Insulin lispro	3643
Brigatinib	3643
Insulin degludec	3643
Ponatinib	3932
Fostamatinib	3932
Zanubrutinib	3932
Nintedanib	3932
Dasatinib	3932
Fostamatinib	2534
Dasatinib	2534
Dipivefrin	590
Tacrine	590
Mivacurium	590
Ketamine	590
Rivastigmine	590
Choline	590
Pyridostigmine	590
Donepezil	590
Malathion	590
Hexafluronium	590
Isoflurophate	590
Galantamine	590
Demecarium	590
Edrophonium	590
Pralidoxime	590
Choline salicylate	590
Echothiophate	590
Migalastat	2717
Fluorescein	NA
Isopropyl alcohol	NA
Zinc chloride	2934
Zinc acetate	2934
Zinc	2934
Copper	2934
Insulin pork	5925
Insulin human	5925
Fluticasone	5241
Mitotane	5241
Desogestrel	5241
Norelgestromin	5241
Norgestimate	5241
Oxybenzone	5241
Darolutamide	5241
Hydroxyprogesterone caproate	5241
Mifepristone	5241
Spironolactone	5241
Mometasone	5241
Lindane	5241
Danazol	5241
Gestrinone	5241
Megestrol acetate	5241
Norethisterone	5241
Fluticasone propionate	5241
Norgestrel	5241
Progesterone	5241
Mometasone furoate	5241
Etonogestrel	5241
Dienogest	5241
Ulipristal	5241
Homosalate	5241
Segesterone acetate	5241
Medrogestone	5241
Drospirenone	5241
Medroxyprogesterone acetate	5241
Fluticasone furoate	5241
Levonorgestrel	5241
Ethynodiol diacetate	5241
Enzacamene	5241
Dydrogesterone	5241
Fostamatinib	983
Zinc chloride	6280
Zinc	6280
Zinc acetate	6280
Calcium	6280
Calcium phosphate dihydrate	6277
Calcium Phosphate	6277
Calcium Citrate	6277
Zinc	337
Zinc acetate	337
Zinc chloride	337
Copper	337
Alefacept	914
Creatine	1158
Zinc	2023
Zinc acetate	2023
Zinc chloride	2023
Copper	2023
Pyridoxal phosphate	5836
Adenosine phosphate	5836
Copper	2821
Cytarabine	5423
Ferrous glycine sulfate	5423
Ferrous gluconate	5423
Iron	5423
Ferrous succinate	5423
Ferrous fumarate	5423
Ferrous ascorbate	5423
Levothyroxine	3685
Antithymocyte immunoglobulin (rabbit)	3685
Corticotropin	1392
Tyloxapol	4023
Glycyrrhizic acid	4023
Omega-3-carboxylic acids	4023
Aluminum acetate	3816
Aluminium	3816
Aprotinin	3816
Aluminium phosphate	3816
Galcanezumab	796
Fremanezumab	796
Orlistat	8513
Tyrosine	7054
Sapropterin	7054
Metyrosine	7054
Phenylalanine	7054
NADH	3945
Stiripentol	3945
Dextrothyroxine	7173
Triclosan	7173
Methimazole	7173
Resorcinol	7173
Propylthiouracil	7173
Carbimazole	7173
2-mercaptobenzothiazole	7173
Cannabidiol	2876
Glutathione	2876
Drotrecogin alfa	7056
Dexibuprofen	7056
Ibuprofen	7056
Menadione	5627
Kappadione	5627
Drotrecogin alfa	5627
Sodium tetradecyl sulfate	5627
Zinc chloride	5034
Zinc	5034
Copper	5034
Zinc acetate	5034
Ribostamycin	5034
Mifepristone	354
Cyproterone acetate	354
Moroctocog alfa	433
Antihemophilic factor, human recombinant	433
Lonoctocog alfa	433
Fomepizole	124
NADH	124
Fostamatinib	2242
Fostamatinib	1436
Pexidartinib	1436
Sunitinib	1436
Imatinib	1436
Erdafitinib	1436
Insulin pork	1509
Fluocinolone acetonide	302
Tenecteplase	302
Zinc	731
Zinc chloride	731
Zinc acetate	731
Zinc	732
Zinc chloride	732
Zinc acetate	732
Copper	732
Ibuprofen	2811
Dexibuprofen	2811
Zinc	733
Zinc acetate	733
Citric acid	733
Zinc chloride	733
Lauric acid	733
Vinorelbine	203068
Podofilox	203068
Vinblastine	203068
Vinflunine	203068
Colchicine	203068
Vincristine	203068
Copper	203068
Silver	4490
Zonisamide	761
Brinzolamide	761
Sulpiride	761
Topiramate	761
Valdecoxib	761
Acetazolamide	761
Diclofenamide	761
Dorzolamide	761
Celecoxib	761
Methazolamide	761
Aprotinin	5644
Isopropyl alcohol	5645
Fostamatinib	1448
Galantamine	1146
Nebivolol	154
Orciprenaline	154
Oxprenolol	154
Arbutamine	154
Desipramine	154
Aripiprazole	154
Vilanterol	154
Protokylol	154
Droxidopa	154
Propranolol	154
Dobutamine	154
Pseudoephedrine	154
Penbutolol	154
Dihydroergocristine	154
Timolol	154
Racepinephrine	154
Salbutamol	154
Nortriptyline	154
Procaterol	154
Indacaterol	154
Bisoprolol	154
Carvedilol	154
Etafedrine	154
Phenoxybenzamine	154
Dihydroergocornine	154
Arformoterol	154
Bethanidine	154
Phenylpropanolamine	154
Epinephrine	154
Olanzapine	154
Clenbuterol	154
Formoterol	154
Olodaterol	154
DL-Methylephedrine	154
Levosalbutamol	154
Ritodrine	154
Carteolol	154
Metipranolol	154
Mephentermine	154
Trimipramine	154
Nadolol	154
Paroxetine	154
Propafenone	154
Cabergoline	154
Fenoterol	154
Amphetamine	154
Dipivefrin	154
Betaxolol	154
Acebutolol	154
Ergoloid mesylate	154
Pindolol	154
Isoetharine	154
Sotalol	154
Pirbuterol	154
Salmeterol	154
Atenolol	154
Celiprolol	154
Asenapine	154
Labetalol	154
Metoprolol	154
Norepinephrine	154
Terbutaline	154
Levobunolol	154
Isoprenaline	154
Tromethamine	1634
Pyrimethamine	3074
Fostamatinib	1514
Citric acid	353
Adenine	353
5-O-phosphono-alpha-D-ribofuranosyl diphosphate	353
Catumaxomab	916
Muromonab	916
Glutamic acid	2058
NADH	3948
Copper	3320
Rifabutin	3320
Nedocromil	3320
Dasatinib	7525
Fostamatinib	7525
Dasatinib	4067
Fostamatinib	4067
Ponatinib	4067
Bosutinib	4067
Nintedanib	4067
Regorafenib	5979
Vandetanib	5979
Lenvatinib	5979
Ponatinib	5979
Sorafenib	5979
Cabozantinib	5979
Fostamatinib	5979
Aspartic acid	6035
Guanidine	6035
Isopropyl alcohol	6035
Citric acid	6035
Mecasermin rinfabate	3480
Insulin pork	3480
Insulin human	3480
Somatrem	3480
Insulin glulisine	3480
Insulin aspart	3480
Mecasermin	3480
Insulin lispro	3480
Brigatinib	3480
Insulin glargine	3480
Insulin detemir	3480
Insulin degludec	3480
Halothane	6010
Palmitic Acid	6010
Collagenase clostridium histolyticum	1278
Nicardipine	1129
Disopyramide	1129
Diphenhydramine	1129
Revefenacin	1129
Homatropine methylbromide	1129
Pizotifen	1129
Glycopyrronium	1129
Lamotrigine	1129
Desipramine	1129
Promazine	1129
Acetylcholine	1129
Thonzylamine	1129
Methscopolamine bromide	1129
Clozapine	1129
Loxapine	1129
Aripiprazole	1129
Tropicamide	1129
Doxepin	1129
Propiomazine	1129
Brompheniramine	1129
Atropine	1129
Methotrimeprazine	1129
Carbamoylcholine	1129
Pipecuronium	1129
Mivacurium	1129
Dimetindene	1129
Trihexyphenidyl	1129
Hyoscyamine	1129
Nortriptyline	1129
Hexocyclium	1129
Cocaine	1129
Tiotropium	1129
Aclidinium	1129
Profenamine	1129
Olanzapine	1129
Maprotiline	1129
Succinylcholine	1129
Dosulepin	1129
Pilocarpine	1129
Terfenadine	1129
Amoxapine	1129
Diphenidol	1129
Umeclidinium	1129
Metixene	1129
Promethazine	1129
Cryptenamine	1129
Doxacurium	1129
Cinnarizine	1129
Pancuronium	1129
Paroxetine	1129
Scopolamine	1129
Darifenacin	1129
Chlorprothixene	1129
Rocuronium	1129
Tolterodine	1129
Propiverine	1129
Homatropine	1129
Imipramine	1129
Rapacuronium	1129
Solifenacin	1129
Quetiapine	1129
Triflupromazine	1129
Ziprasidone	1129
Fesoterodine	1129
Aripiprazole lauroxil	1129
Ipratropium	1129
Oxyphencyclimine	1129
Flavoxate	1129
Anisotropine methylbromide	1129
Gallamine triethiodide	1129
Amitriptyline	1129
Metocurine	1129
Procyclidine	1129
Cyproheptadine	1129
Trimipramine	1129
Meperidine	1129
Dicyclomine	1129
Ketamine	1129
Oxybutynin	1129
Bethanechol	1129
Trimebutine	1129
Butylscopolamine	1129
Isopropamide	1132
Revefenacin	1132
Ketamine	1132
Amoxapine	1132
Aclidinium	1132
Thonzylamine	1132
Promethazine	1132
Clozapine	1132
Desipramine	1132
Metixene	1132
Nicardipine	1132
Hyoscyamine	1132
Methotrimeprazine	1132
Brompheniramine	1132
Tolterodine	1132
Olanzapine	1132
Bethanechol	1132
Cinnarizine	1132
Procyclidine	1132
Terfenadine	1132
Trimipramine	1132
Amitriptyline	1132
Doxepin	1132
Homatropine	1132
Propiomazine	1132
Homatropine methylbromide	1132
Atropine	1132
Aripiprazole	1132
Dosulepin	1132
Promazine	1132
Loxapine	1132
Trimebutine	1132
Aripiprazole lauroxil	1132
Pilocarpine	1132
Fesoterodine	1132
Propiverine	1132
Nortriptyline	1132
Tropicamide	1132
Solifenacin	1132
Chlorprothixene	1132
Meperidine	1132
Quetiapine	1132
Imipramine	1132
Ziprasidone	1132
Trihexyphenidyl	1132
Maprotiline	1132
Darifenacin	1132
Paroxetine	1132
Tiotropium	1132
Umeclidinium	1132
Carbamoylcholine	1132
Acetylcholine	1132
Cryptenamine	1132
Lamotrigine	1132
Scopolamine	1132
Hexocyclium	1132
Chloramphenicol	1604
Tocofersolan	5243
Roxithromycin	5243
Fentanyl	5243
Miltefosine	5243
Medroxyprogesterone acetate	5243
Zinc acetate	866
Copper	866
Zinc	866
Zinc chloride	866
Fluticasone furoate	4306
Fludrocortisone	4306
Nimodipine	4306
Drospirenone	4306
Spironolactone	4306
Testosterone undecanoate	4306
Progesterone	4306
Felodipine	4306
Eplerenone	4306
Fluticasone propionate	4306
Testosterone enanthate	4306
Testosterone cypionate	4306
Desoxycorticosterone acetate	4306
Testosterone	4306
Fluticasone	4306
Aspartic acid	440
Asparagine	440
Glutamic acid	440
Filgrastim	1991
Alpha-1-proteinase inhibitor	1991
Captopril	4313
Glutathione	2938
NADH	127
Sacubitril	4311
Calcium	4256
Abciximab	3674
Tirofiban	3674
Aminocaproic acid	4018
NADH	5160
Cabozantinib	4233
Fostamatinib	4233
Crizotinib	4233
Brigatinib	4233
Ergoloid mesylate	153
Phenylpropanolamine	153
Arbutamine	153
Aripiprazole	153
Oxprenolol	153
Vortioxetine	153
Levobetaxolol	153
Trimipramine	153
Isoprenaline	153
Penbutolol	153
Salbutamol	153
Amphetamine	153
Carvedilol	153
Bethanidine	153
Epinephrine	153
Nortriptyline	153
Nebivolol	153
Propafenone	153
Nadolol	153
Metipranolol	153
Atenolol	153
Xamoterol	153
Clenbuterol	153
Dihydroergocornine	153
Olanzapine	153
Ranolazine	153
Acebutolol	153
Dobutamine	153
Celiprolol	153
Desipramine	153
Paroxetine	153
Mephentermine	153
Amiodarone	153
Esmolol	153
Metoprolol	153
Fenoterol	153
Labetalol	153
Formoterol	153
Timolol	153
Dronedarone	153
Pindolol	153
DL-Methylephedrine	153
Pirbuterol	153
Bisoprolol	153
Propranolol	153
Norepinephrine	153
Pseudoephedrine	153
Sotalol	153
Isoetharine	153
Dihydroergocristine	153
Racepinephrine	153
Betaxolol	153
Levobunolol	153
Practolol	153
Salmeterol	153
Lamotrigine	153
Asenapine	153
Cabergoline	153
Terbutaline	153
Droxidopa	153
Carteolol	153
Loxapine	153
Zinc chloride	3075
Zinc acetate	3075
Copper	3075
Zinc	3075
Pentosan polysulfate	2249
Heparin	2249
Fostamatinib	3055
Bosutinib	3055
Natalizumab	2214
Abciximab	2214
Ibritumomab tiuxetan	2214
Catumaxomab	2214
Etanercept	2214
Muromonab	2214
Benralizumab	2214
Efalizumab	2214
Alemtuzumab	2214
Tositumomab	2214
Cetuximab	2214
Palivizumab	2214
Human immunoglobulin G	2214
Sarilumab	2214
Bevacizumab	2214
Alefacept	2214
Basiliximab	2214
Trastuzumab	2214
Gemtuzumab ozogamicin	2214
Resveratrol	3678
Glutathione	1576
Diacerein	1576
Isoniazid	1576
Ketoconazole	1589
Copper	5345
Ocriplasmin	5345
Zinc acetate	3562
Zinc	3562
Zinc chloride	3562
Amlexanox	3562
Menadione	2155
Coagulation Factor IX (Recombinant)	2155
Anti-inhibitor coagulant complex	2155
Kappadione	2155
Coagulation Factor IX Human	2155
Coagulation factor VIIa Recombinant Human	2155
Nonacog beta pegol	2155
Primaquine	3855
Copper	308
Fluocinolone acetonide	308
Zinc	3868
Zinc acetate	3868
Zinc chloride	3868
Copper	3921
Tocilizumab	3570
Sarilumab	3570
Lisuride	3350
Dihydroergocristine	3350
Nortriptyline	3350
Iloperidone	3350
Risperidone	3350
Desipramine	3350
Aripiprazole	3350
Quetiapine	3350
Gilteritinib	3350
Cabergoline	3350
Imipramine	3350
Escitalopram	3350
Flibanserin	3350
Pipotiazine	3350
Yohimbine	3350
Apomorphine	3350
Cariprazine	3350
Propranolol	3350
Bromocriptine	3350
Doxepin	3350
Pizotifen	3350
Aripiprazole lauroxil	3350
Amitriptyline	3350
Penbutolol	3350
Eletriptan	3350
Trimipramine	3350
Ketamine	3350
Paliperidone	3350
Pramipexole	3350
Naratriptan	3350
Loxapine	3350
Methysergide	3350
Nefazodone	3350
Pergolide	3350
Haloperidol	3350
Buspirone	3350
Trazodone	3350
Brexpiprazole	3350
Ziprasidone	3350
Molindone	3350
Ondansetron	3350
Asenapine	3350
Vortioxetine	3350
Pindolol	3350
Clozapine	3350
Lofexidine	3350
Mianserin	3350
Dosulepin	3350
Methylphenidate	3350
Olanzapine	3350
Chlorpromazine	3350
Ergoloid mesylate	3350
Vilazodone	3350
Zolmitriptan	3350
Rotigotine	3350
Sumatriptan	3350
Dopamine	3350
Paroxetine	3350
Amoxapine	3350
Alverine	3350
Ergotamine	3350
Dihydroergocornine	3350
Cannabidiol	3350
Lurasidone	3350
Promazine	1133
Brompheniramine	1133
Clozapine	1133
Amoxapine	1133
Maprotiline	1133
Ketamine	1133
Aclidinium	1133
Desipramine	1133
Thonzylamine	1133
Nicardipine	1133
Scopolamine	1133
Loxapine	1133
